movie_id,genre,language,runtime_min,critic_score,audience_score,release_year,num_awards,recommend
67,animation,hindi,178,81.6,81.3,2007,3,1
68,thriller,hindi,75,55.3,72.6,2020,11,0
69,animation,hindi,125,33.2,81.9,2019,10,0
70,action,spanish,105,86.7,45.1,1998,10,0
71,action,english,152,55.7,36.5,1998,4,0
72,comedy,hindi,119,78.5,66.3,1997,1,0
73,action,english,81,84.7,89.9,2020,8,1
74,action,korean,177,64.4,63.0,2020,8,1
75,thriller,korean,116,87.4,96.7,2019,8,1
76,comedy,spanish,80,31.5,69.2,2024,0,0
77,action,english,158,30.5,32.1,2022,11,0
78,comedy,korean,109,48.4,85.5,2004,4,1
79,action,hindi,161,77.3,81.3,2001,0,0
80,drama,hindi,110,26.6,76.6,2021,9,0
81,action,english,128,57.9,81.9,1999,8,1
82,drama,korean,102,35.4,82.6,2007,7,0
83,action,english,102,95.5,93.8,1996,10,1
84,action,english,117,24.8,59.6,2004,6,0
85,action,english,133,55.9,42.1,2021,10,1
86,thriller,spanish,100,56.8,93.1,2018,2,0
87,comedy,hindi,92,32.9,72.1,2010,5,0
88,thriller,english,147,63.4,58.1,2012,6,0
89,comedy,korean,112,36.6,48.4,1995,3,0
90,animation,english,141,61.6,96.1,2008,1,1
91,thriller,korean,164,42.2,83.6,2020,7,1
92,animation,english,97,79.1,41.6,2001,9,1
93,drama,english,97,54.5,97.7,2016,10,1
94,drama,english,168,35.2,52.6,2018,8,0
95,drama,english,93,22.5,44.5,2022,7,0
96,comedy,english,158,61.6,96.2,2020,2,1
97,drama,korean,165,38.0,50.0,2016,4,0
98,thriller,english,138,89.8,28.0,2016,7,1
99,comedy,hindi,123,67.1,74.6,1998,9,1
100,drama,hindi,110,98.3,57.5,2008,4,1
101,drama,spanish,75,68.2,97.7,2004,11,1
102,action,english,84,91.8,68.0,2024,4,1
103,action,hindi,170,33.5,26.3,1997,2,0
104,thriller,english,142,36.5,75.9,2024,8,0
105,action,korean,146,20.0,98.2,2018,9,1
106,action,english,168,86.9,86.0,2009,7,1
107,comedy,english,126,21.5,33.1,2015,2,0
108,action,spanish,126,38.1,53.9,2004,5,0
109,thriller,hindi,93,27.2,39.8,1997,4,0
110,comedy,english,140,26.5,47.0,2016,2,0
111,action,english,152,50.9,58.4,1996,1,0
112,comedy,hindi,101,29.7,36.6,2013,4,0
113,thriller,hindi,136,95.7,47.4,2018,0,1
114,thriller,hindi,88,25.6,61.6,2012,8,0
115,action,hindi,80,61.0,54.5,1996,7,0
116,action,english,92,44.0,98.8,2004,2,0
117,action,english,155,68.7,51.7,1999,0,0
118,animation,korean,162,48.0,75.6,2014,4,0
119,animation,english,151,74.0,86.5,2002,6,1
120,drama,english,174,70.3,45.2,2007,5,0
121,thriller,hindi,171,97.6,84.0,2014,3,1
122,thriller,english,117,35.5,92.8,2000,2,0
123,drama,english,159,55.2,61.6,1998,0,0
124,drama,english,163,22.3,48.8,2008,5,0
125,action,english,81,45.4,46.3,2007,8,1
126,action,english,130,23.0,86.3,2014,6,1
127,animation,english,132,29.5,70.2,2021,5,0
128,animation,english,169,46.2,35.5,2001,1,0
129,animation,english,124,94.7,30.5,2013,6,1
130,drama,english,102,99.1,29.7,2008,1,1
131,action,korean,78,55.2,56.8,2000,10,0
132,comedy,english,179,86.1,51.2,2011,5,1
133,action,korean,96,52.0,34.4,2004,2,0
134,thriller,english,108,41.0,35.6,2005,10,0
135,drama,hindi,88,24.9,50.7,2019,3,0
136,thriller,english,120,35.6,83.4,1997,3,1
137,action,english,94,43.8,22.4,2015,5,0
138,drama,hindi,156,33.4,70.7,2003,10,0
139,comedy,korean,96,42.1,23.4,2011,10,0
140,comedy,hindi,89,29.7,56.6,2018,10,0
141,drama,korean,129,76.0,52.4,2013,7,1
142,thriller,spanish,151,21.9,70.4,1995,0,0
143,drama,english,174,44.7,75.0,2006,4,1
144,drama,hindi,143,85.8,38.9,2023,5,1
145,drama,english,157,27.0,23.8,2018,1,0
146,action,hindi,93,76.2,45.5,2000,10,0
147,comedy,english,104,53.1,41.7,2023,2,0
148,action,english,114,47.5,34.8,1998,1,0
149,drama,hindi,96,44.5,86.1,2012,6,1
150,drama,korean,158,90.6,82.3,1996,8,1
151,comedy,hindi,152,22.2,72.1,2022,7,0
152,action,english,156,82.0,36.3,2018,5,0
153,comedy,english,158,87.3,72.3,2016,4,1
154,action,english,112,48.8,79.0,2004,11,1
155,thriller,english,171,43.3,38.4,1996,2,0
156,drama,english,100,39.7,82.1,1996,8,0
157,comedy,hindi,100,35.6,68.4,2017,6,0
158,thriller,english,146,59.4,59.4,2018,5,0
159,thriller,korean,140,25.4,30.0,2019,6,0
160,comedy,english,97,25.6,20.8,2004,0,0
161,drama,hindi,95,59.3,74.3,1998,1,0
162,comedy,english,137,59.8,28.7,1999,7,0
163,drama,english,166,58.1,25.7,2012,2,0
164,action,hindi,90,67.0,52.4,2020,10,1
165,drama,english,96,47.2,68.5,2008,6,1
166,comedy,hindi,168,22.4,86.0,1997,4,0
167,comedy,hindi,119,60.9,28.1,2011,2,0
168,comedy,hindi,91,33.0,71.8,1999,4,0
169,drama,english,159,58.7,90.1,1995,10,1
170,thriller,hindi,156,80.8,32.1,2001,3,0
171,drama,korean,90,74.6,38.4,2010,7,1
172,animation,korean,178,31.3,22.0,2012,7,0
173,thriller,hindi,132,71.2,93.1,2002,7,1
174,comedy,hindi,103,62.8,77.6,2006,1,1
175,thriller,korean,81,98.9,90.0,2022,4,1
176,comedy,english,141,37.3,66.2,2015,7,1
177,comedy,english,138,43.9,60.0,2002,6,0
178,thriller,english,176,43.0,39.4,1996,7,0
179,thriller,english,138,37.1,95.7,2016,10,1
180,action,hindi,169,81.6,59.1,2011,0,0
181,drama,spanish,146,54.2,23.2,2019,7,0
182,drama,english,108,30.1,94.7,2012,7,1
183,action,english,83,55.3,67.8,2016,3,1
184,drama,english,179,55.1,45.1,1996,10,1
185,action,hindi,146,97.6,34.6,2000,8,1
186,comedy,english,80,91.4,46.3,2000,8,1
187,thriller,english,95,96.7,43.0,2012,1,0
188,drama,hindi,168,70.7,38.6,2011,1,0
189,drama,hindi,103,37.5,78.1,1997,11,1
190,drama,english,91,49.5,48.9,2009,0,0
191,comedy,hindi,133,43.8,84.9,2012,4,0
192,action,hindi,164,47.3,34.2,2023,5,0
193,thriller,english,100,87.3,63.0,2002,0,1
194,drama,english,153,69.1,88.4,2016,6,1
195,action,english,100,55.4,37.8,2015,7,0
196,drama,english,173,39.1,93.8,2005,10,0
197,thriller,hindi,86,26.1,60.7,2024,4,0
198,thriller,hindi,168,65.2,92.6,2022,9,1
199,drama,english,165,50.3,76.5,2017,0,0
200,thriller,spanish,165,59.2,50.6,2020,6,1
201,drama,english,84,94.7,42.9,1999,6,1
202,comedy,hindi,100,47.9,61.5,2014,11,0
203,animation,english,84,97.6,35.5,2014,1,0
204,comedy,english,164,71.2,62.5,2014,7,1
205,action,korean,103,49.3,43.3,2008,10,0
206,action,english,166,28.1,88.7,1999,2,0
207,comedy,english,178,96.0,87.5,2002,1,1
208,comedy,english,153,62.7,25.4,2011,0,0
209,comedy,korean,98,47.8,73.9,1995,4,0
210,animation,hindi,168,23.2,89.0,2010,11,1
211,action,hindi,103,40.7,27.6,2006,4,0
212,drama,hindi,111,20.1,95.7,2005,6,1
213,action,korean,133,37.5,50.3,2003,7,0
214,comedy,korean,80,50.0,52.0,2006,1,0
215,animation,spanish,139,83.6,84.6,2012,5,1
216,animation,english,77,77.7,46.2,1995,7,1
217,animation,hindi,169,30.2,59.4,2023,9,0
218,action,english,83,46.3,99.7,2015,8,1
219,drama,korean,121,59.0,44.3,2007,9,1
220,comedy,english,96,73.5,57.3,2005,4,0
221,thriller,english,143,58.0,57.9,2009,4,0
222,thriller,english,141,82.9,49.3,1997,11,1
223,action,spanish,131,83.8,33.0,2021,3,1
224,action,hindi,120,77.5,73.5,1999,8,1
225,drama,hindi,148,70.5,36.5,2021,8,0
226,action,english,113,44.4,95.9,2007,3,1
227,thriller,english,159,34.7,79.8,2023,2,0
228,comedy,spanish,78,26.8,84.5,2017,6,0
229,drama,english,88,42.6,31.8,1996,7,0
230,drama,hindi,103,93.0,57.2,2008,1,1
231,comedy,hindi,167,36.4,89.0,2006,0,0
232,thriller,hindi,113,57.7,62.5,2016,5,0
233,animation,spanish,146,79.7,93.8,2019,7,1
234,comedy,korean,138,93.6,38.1,2010,4,0
235,drama,english,139,67.5,85.5,2017,5,1
236,thriller,korean,143,78.8,78.0,2018,5,1
237,comedy,english,136,67.2,42.8,2015,7,0
238,thriller,english,93,48.1,54.0,2002,9,1
239,comedy,spanish,146,35.2,62.1,1995,8,0
240,drama,english,152,57.1,67.6,2011,2,1
241,action,english,138,57.8,57.6,2000,2,1
242,action,spanish,103,51.5,81.3,2009,11,1
243,thriller,english,142,73.3,91.6,2021,10,1
244,action,english,124,32.9,32.5,2013,7,0
245,action,hindi,128,46.8,77.8,2002,2,0
246,drama,spanish,86,23.8,97.8,2021,6,1
247,animation,korean,102,88.2,87.6,2017,7,1
248,thriller,english,138,73.1,31.8,2020,1,0
249,thriller,english,134,86.7,40.9,2002,3,0
250,thriller,hindi,130,40.7,45.2,2023,5,0
251,drama,hindi,110,31.7,20.2,2022,7,0
252,action,english,149,22.5,87.6,2020,1,0
253,drama,english,109,37.9,28.5,1997,4,0
254,comedy,hindi,79,25.3,95.9,2003,4,1
255,drama,english,82,86.5,65.1,2009,2,1
256,action,english,165,43.6,51.7,2002,2,0
257,action,english,157,28.7,91.1,2006,3,0
258,thriller,english,162,56.0,34.7,2018,7,0
259,drama,hindi,168,23.9,59.5,2014,8,0
260,thriller,english,175,47.3,56.2,2006,3,0
261,drama,english,163,72.0,87.4,2002,11,1
262,thriller,hindi,131,73.7,34.0,2015,8,1
263,action,english,131,67.3,74.6,2013,9,1
264,drama,hindi,93,35.3,71.9,2022,0,0
265,action,spanish,86,66.7,79.7,2003,1,1
266,thriller,hindi,102,96.9,49.4,2015,11,1
267,animation,english,83,59.0,22.0,2002,10,0
268,action,english,165,69.3,61.7,2013,3,0
269,action,english,164,97.1,87.2,2010,1,1
270,action,english,95,87.2,24.4,1999,2,0
271,thriller,hindi,102,32.2,96.2,2011,6,0
272,comedy,english,102,24.7,31.1,2007,6,0
273,action,english,166,98.6,77.2,2004,2,1
274,animation,english,106,87.0,37.1,2005,8,1
275,drama,english,85,95.6,63.1,2008,4,1
276,action,korean,85,48.3,32.7,1999,8,0
277,drama,english,95,62.9,22.3,2000,3,1
278,drama,hindi,129,30.5,98.9,2000,8,1
279,drama,english,139,38.0,62.5,2005,3,0
280,comedy,spanish,79,21.7,86.5,1998,7,0
281,action,english,89,83.1,70.6,2011,11,1
282,action,hindi,149,46.3,29.5,2022,0,0
283,animation,korean,105,82.3,95.2,2009,7,1
284,drama,korean,107,26.1,44.1,2021,9,0
285,action,english,179,61.5,28.1,2018,9,0
286,drama,english,163,27.1,71.2,2011,1,0
287,drama,korean,77,21.5,35.6,2007,6,1
288,drama,hindi,142,88.9,91.5,2010,0,1
289,comedy,spanish,144,58.4,71.5,1997,4,0
290,drama,english,173,80.1,58.3,2023,11,1
291,comedy,korean,139,77.5,63.7,2022,4,1
292,comedy,korean,130,26.0,52.9,2022,1,0
293,animation,english,93,23.1,79.4,2022,5,0
294,thriller,english,130,49.9,82.4,1998,7,1
295,animation,hindi,135,74.2,41.7,2024,5,1
296,drama,english,112,21.0,43.6,2009,7,0
297,action,english,142,63.5,78.6,2021,4,1
298,animation,spanish,140,86.6,39.6,2005,3,0
299,thriller,spanish,90,66.4,63.6,2008,6,0
300,thriller,english,156,99.9,52.5,2022,8,1
301,drama,hindi,146,27.2,57.7,2000,4,0
302,drama,english,94,99.1,97.2,2018,10,1
303,drama,english,140,40.3,63.7,2002,0,0
304,drama,english,176,52.4,99.4,2010,9,1
305,animation,english,130,93.9,98.2,2006,11,1
306,comedy,hindi,139,77.4,86.0,2014,10,1
307,action,korean,170,65.6,75.6,1998,2,1
308,action,spanish,129,23.3,99.1,2016,8,1
309,drama,korean,153,59.1,96.0,1995,9,1
310,comedy,spanish,176,74.9,31.9,2009,10,0
311,drama,english,175,60.1,95.7,2000,9,1
312,comedy,english,125,80.3,59.2,2002,6,0
313,thriller,english,127,83.5,79.0,2021,11,1
314,drama,english,171,77.5,27.9,2009,3,0
315,action,korean,123,40.6,35.5,1995,4,0
316,action,spanish,153,22.8,90.6,2004,5,0
317,action,korean,130,38.7,61.5,1996,11,1
318,thriller,english,163,28.7,80.4,2004,9,1
319,drama,english,175,27.9,81.5,2012,8,0
320,thriller,hindi,133,36.5,73.1,2012,1,0
321,action,english,120,54.5,33.8,2023,4,0
322,drama,korean,109,65.5,36.9,2014,7,1
323,animation,english,122,96.8,30.2,2022,10,1
324,thriller,hindi,165,46.8,27.9,2019,10,0
325,drama,english,166,51.1,22.5,2000,7,0
326,comedy,hindi,118,53.7,67.6,2015,2,0
327,thriller,spanish,170,76.3,85.7,2006,9,1
328,thriller,korean,90,52.4,33.9,2024,9,1
329,thriller,hindi,94,62.4,98.9,2018,2,0
330,action,english,143,40.2,33.0,2022,0,0
331,action,spanish,88,58.0,41.2,2005,9,1
332,drama,hindi,157,40.0,96.9,1996,6,1
333,drama,korean,87,28.4,97.8,2014,0,0
334,comedy,english,157,47.6,45.0,2000,5,0
335,action,spanish,109,36.8,35.4,1997,10,0
336,drama,korean,89,85.7,84.7,2001,8,1
337,action,english,165,91.6,30.6,2011,10,1
338,action,english,106,53.4,76.4,2009,9,1
339,drama,korean,95,66.4,79.0,2015,11,1
340,drama,korean,107,38.4,96.0,2009,3,1
341,comedy,hindi,90,72.1,29.6,1995,6,0
342,animation,english,94,72.1,48.7,2013,2,0
343,action,korean,98,66.0,86.4,2003,8,1
344,drama,spanish,146,45.2,80.5,2014,4,0
345,comedy,hindi,93,77.8,71.2,1999,7,1
346,drama,english,107,50.1,74.6,1996,0,1
347,action,spanish,123,87.7,77.4,2015,6,1
348,action,korean,88,80.8,75.2,2012,8,1
349,thriller,hindi,140,55.0,49.1,2017,4,0
350,action,hindi,127,92.3,81.5,2009,9,1
351,animation,english,175,39.6,37.7,2013,6,0
352,comedy,spanish,93,28.6,38.7,2003,11,0
353,comedy,english,173,72.9,47.7,2011,9,1
354,thriller,korean,127,52.7,54.1,2012,3,0
355,comedy,english,109,89.3,89.3,2021,8,1
356,action,hindi,89,60.3,82.4,2001,5,1
357,animation,english,134,87.4,23.1,2017,10,1
358,thriller,english,90,36.3,92.5,2004,11,1
359,comedy,hindi,114,52.7,34.7,2015,11,1
360,action,english,117,61.8,84.5,2007,11,0
361,drama,hindi,80,51.7,77.3,1998,9,1
362,thriller,hindi,143,56.7,56.9,2020,4,1
363,comedy,english,92,23.0,20.6,2004,2,0
364,thriller,hindi,159,87.9,94.8,2007,10,1
365,thriller,english,158,34.7,95.7,2018,9,1
366,drama,english,108,69.8,93.1,2010,2,1
367,animation,hindi,92,23.0,46.3,1998,11,0
368,thriller,english,113,22.5,39.8,2012,10,0
369,action,english,144,22.5,76.1,1999,2,0
370,thriller,english,85,94.0,91.7,2015,6,1
371,comedy,english,91,88.0,59.2,1995,0,1
372,drama,korean,157,23.7,88.6,2013,7,1
373,thriller,english,88,57.0,27.8,2009,1,0
374,action,korean,142,61.8,70.7,2018,7,1
375,action,english,104,78.3,33.3,2015,5,1
376,drama,english,145,59.4,31.7,1995,6,0
377,drama,hindi,83,27.6,52.5,1996,11,0
378,thriller,english,99,44.4,46.1,2005,10,0
379,action,english,179,51.5,59.0,1997,2,0
380,drama,korean,91,24.5,57.2,2001,8,0
381,action,hindi,125,99.2,51.8,2002,8,1
382,animation,korean,108,33.1,49.9,1999,9,0
383,comedy,english,120,42.1,34.0,2009,9,0
384,thriller,spanish,109,35.0,23.7,2008,9,0
385,drama,korean,84,87.8,70.0,2014,2,1
386,action,hindi,161,26.4,25.7,2024,0,0
387,thriller,hindi,112,36.3,97.5,2024,0,1
388,thriller,english,101,22.9,85.9,2006,7,0
389,drama,hindi,75,62.9,58.3,2020,6,1
390,comedy,hindi,135,92.9,62.5,1997,4,1
391,comedy,spanish,140,33.9,32.9,2017,2,0
392,action,english,82,45.2,91.3,1995,5,0
393,drama,english,85,82.0,30.7,2018,6,0
394,action,english,98,48.8,39.4,2009,6,0
395,thriller,english,75,38.1,28.3,2012,4,0
396,action,english,135,40.4,59.0,2018,8,0
397,action,english,123,63.8,27.5,2000,0,0
398,animation,english,88,94.7,59.8,2016,5,1
399,drama,korean,126,81.4,46.6,1998,9,1
400,drama,english,170,85.1,99.7,2021,11,1
401,drama,hindi,135,80.7,67.0,2000,2,1
402,action,english,153,48.0,52.3,2023,7,0
403,drama,spanish,125,26.6,74.6,2008,3,0
404,animation,korean,162,44.7,71.7,1996,2,0
405,drama,korean,94,46.7,98.0,2024,7,1
406,thriller,english,129,44.0,51.6,2006,9,1
407,comedy,hindi,93,71.0,99.4,2009,8,1
408,animation,spanish,178,64.9,21.8,2010,0,0
409,drama,spanish,103,61.3,46.9,2012,3,0
410,comedy,korean,174,89.3,22.5,2017,6,1
411,drama,english,127,61.0,28.9,2000,11,1
412,drama,hindi,100,24.6,76.2,1999,6,0
413,drama,english,111,29.4,25.6,2002,8,0
414,animation,english,135,78.0,91.9,2012,1,1
415,action,english,124,60.2,35.0,1997,3,0
416,animation,spanish,113,74.7,82.1,2013,3,0
417,action,english,176,35.8,37.9,1999,6,0
418,comedy,hindi,149,52.0,25.3,2011,11,0
419,thriller,hindi,139,82.7,78.0,2008,6,1
420,action,english,128,34.6,85.4,2015,8,0
421,drama,english,115,68.1,60.8,1999,3,0
422,action,english,143,29.6,87.2,1998,3,0
423,comedy,english,108,47.0,90.6,2007,2,0
424,drama,english,173,43.6,27.9,2023,2,0
425,drama,spanish,80,82.7,52.5,2007,0,0
426,comedy,hindi,131,25.9,98.8,2016,5,1
427,action,english,112,62.2,80.8,1998,11,1
428,thriller,hindi,160,47.8,53.3,1999,2,0
429,animation,hindi,82,56.8,33.9,2006,7,0
430,comedy,hindi,109,78.1,58.8,2000,5,1
431,comedy,english,119,96.7,27.8,2017,3,0
432,drama,hindi,124,40.4,56.3,2000,1,0
433,drama,english,80,47.5,64.7,1995,1,0
434,drama,english,125,23.6,99.3,2024,8,1
435,action,hindi,84,82.0,92.8,2016,0,1
436,drama,korean,130,24.4,36.7,2013,2,0
437,action,korean,153,97.6,42.4,2024,8,1
438,comedy,hindi,139,33.6,98.6,2024,8,1
439,animation,english,171,52.9,63.5,2011,4,0
440,action,spanish,118,83.8,93.7,2022,4,1
441,drama,english,157,90.5,79.8,2015,8,1
442,drama,english,107,52.1,60.8,2008,7,1
443,action,korean,156,29.0,91.1,2008,5,0
444,action,hindi,164,94.7,59.3,2018,8,1
445,comedy,english,121,70.5,83.4,2012,10,1
446,action,spanish,152,97.1,34.6,2021,3,0
447,drama,english,107,20.8,96.5,2013,4,0
448,action,korean,109,23.3,70.8,2000,0,0
449,action,hindi,163,89.3,41.3,2023,4,0
450,drama,english,121,30.4,26.5,1995,4,0
451,comedy,english,146,63.6,45.6,1996,5,0
452,drama,english,110,86.3,67.6,1995,1,1
453,comedy,korean,144,79.9,43.7,2020,5,0
454,drama,english,116,68.1,23.1,1997,4,0
455,action,english,120,72.1,65.6,2024,1,0
456,action,english,128,56.4,27.7,2001,8,0
457,thriller,english,124,68.1,70.8,1999,7,1
458,comedy,english,141,41.1,67.0,2022,0,0
459,animation,english,136,83.4,31.0,2009,7,1
460,drama,english,157,36.7,72.9,2007,8,1
461,comedy,hindi,152,96.6,98.4,2002,9,1
462,drama,spanish,152,83.7,75.7,2005,3,1
463,action,english,88,22.2,60.4,2021,2,0
464,animation,korean,108,62.3,35.6,2010,0,0
465,action,english,104,37.2,83.5,2012,6,1
466,action,english,178,90.8,97.1,2013,7,1
467,drama,korean,152,98.6,82.6,2017,3,1
468,action,korean,169,98.4,91.9,2021,3,1
469,thriller,english,159,63.2,95.1,1997,0,0
470,action,korean,171,58.5,61.7,1996,0,0
471,drama,spanish,145,87.0,89.1,2016,10,1
472,drama,english,131,60.1,91.7,2008,10,1
473,action,korean,141,80.1,85.8,2001,5,1
474,drama,english,101,80.4,30.0,2013,10,1
475,action,english,95,94.8,52.1,2009,10,1
476,thriller,english,125,65.2,60.6,2005,9,1
477,thriller,english,93,67.9,32.6,2011,3,0
478,drama,english,115,58.9,98.9,2003,3,1
479,comedy,hindi,81,70.1,84.4,2009,2,0
480,thriller,english,97,91.7,21.7,2015,2,1
481,action,korean,169,86.7,44.3,2014,11,1
482,comedy,hindi,148,20.8,49.3,2001,0,0
483,thriller,english,162,73.5,98.2,1997,0,1
484,comedy,spanish,108,31.1,87.7,2019,8,1
485,drama,spanish,136,83.2,23.7,2013,11,1
486,drama,spanish,176,46.4,69.9,2001,3,1
487,animation,spanish,90,56.4,22.4,1996,11,0
488,action,english,144,89.9,21.6,2017,10,0
489,drama,korean,126,61.9,59.9,2019,1,1
490,animation,korean,150,67.0,27.8,1997,1,0
491,drama,hindi,124,92.0,27.5,2014,6,1
492,drama,english,135,25.6,56.9,2018,4,0
493,action,english,163,69.1,92.2,2006,10,1
494,animation,english,106,80.9,36.8,1996,5,0
495,thriller,english,129,72.1,96.9,2020,9,1
496,action,korean,115,34.4,86.4,2024,2,0
497,action,korean,86,75.6,61.2,2002,3,1
498,action,english,144,36.0,62.2,2013,1,0
499,drama,english,81,84.8,63.2,2012,4,1
500,comedy,korean,76,55.7,33.8,2009,5,0
501,thriller,english,114,93.6,73.2,2013,10,1
502,action,english,114,90.5,84.9,2005,4,1
503,thriller,english,79,74.1,39.9,2017,11,1
504,action,english,152,48.0,63.3,2016,9,1
505,thriller,korean,151,57.1,49.9,2008,7,0
506,thriller,english,134,71.8,70.0,2016,4,1
507,animation,english,111,56.6,46.5,2006,3,0
508,drama,hindi,105,29.1,50.9,2003,5,0
509,thriller,korean,121,41.5,35.8,1996,1,0
510,thriller,english,133,81.8,37.0,2009,0,0
511,action,english,147,88.5,35.4,1996,5,1
512,drama,english,144,20.9,90.8,2016,7,0
513,thriller,korean,75,43.3,67.7,2006,8,1
514,action,english,170,34.7,70.3,2013,9,0
515,action,korean,167,38.5,35.2,1997,1,0
516,comedy,english,136,90.7,38.8,2024,11,1
517,action,spanish,137,72.9,69.8,2024,1,1
518,drama,hindi,152,33.5,71.1,2016,9,0
519,drama,english,95,90.8,33.5,2016,8,1
520,animation,korean,101,98.0,72.3,2002,8,1
521,action,spanish,114,40.8,85.3,2008,10,1
522,drama,korean,87,62.0,20.7,2019,9,1
523,drama,korean,112,70.8,95.7,2010,5,1
524,comedy,english,123,43.9,48.7,2022,3,0
525,comedy,english,139,41.7,30.4,2007,6,0
526,comedy,english,87,56.6,59.2,2020,1,0
527,action,korean,90,31.1,24.6,2008,3,0
528,action,hindi,94,66.5,75.7,1997,11,1
529,action,english,80,94.3,32.7,2018,10,1
530,drama,hindi,111,54.7,39.1,1997,7,1
531,drama,hindi,83,95.2,36.9,2013,4,1
532,drama,hindi,145,99.0,20.3,1997,9,1
533,action,hindi,100,90.8,98.6,1999,3,1
534,drama,english,162,31.6,48.9,2009,9,0
535,action,hindi,174,49.2,52.5,2014,4,1
536,comedy,hindi,88,63.3,83.9,1995,9,1
537,action,spanish,92,90.8,69.0,2023,7,1
538,thriller,hindi,136,89.7,32.9,1997,11,1
539,drama,english,148,23.2,66.4,2012,4,0
540,drama,english,147,46.7,25.3,2003,11,0
541,thriller,english,133,56.2,51.5,2017,9,0
542,action,korean,76,24.2,96.6,2022,5,0
543,action,english,168,60.4,66.1,1996,2,0
544,thriller,hindi,86,37.3,47.9,2002,0,0
545,thriller,english,82,34.0,45.5,2005,10,0
546,thriller,korean,148,65.1,54.8,2000,9,1
547,thriller,english,130,96.1,28.3,2008,1,0
548,animation,spanish,97,59.2,55.2,2015,8,0
549,comedy,hindi,85,38.0,74.0,2006,8,0
550,animation,spanish,169,83.6,86.4,2023,6,1
551,comedy,english,82,92.8,35.5,2003,8,1
552,action,english,153,89.6,96.1,2023,6,1
553,drama,korean,130,78.2,20.4,2020,6,0
554,comedy,hindi,170,58.4,83.4,2011,4,1
555,thriller,english,128,22.9,79.7,2016,11,1
556,action,korean,163,26.5,92.9,2018,0,0
557,animation,english,137,46.7,61.0,2014,9,0
